_id,gameID,iterationName,version,recruitmentPlatform,eventType,rt,responses,question_order,trial_type,trial_index,time_elapsed,internal_node_id,startTime,endTime,response_json
6362b769e6a1de4321dc8a28,0048-6d5833be-4a8b-4af5-9c74-4184539d4df6,pilot_10,VLAT_GGR,prolific,survey,6234,"{""participantEd_math"":["" Algebra""]}",[0],survey-multi-select,82,2107638,0.0-72.0,,,
6362b77be6a1de4321dc8a43,6152-588ad248-90a2-410a-9268-4b8051afc1b8,pilot_10,VLAT_GGR,prolific,survey,17622,"{""participantSex"":""Female"",""participantEd"":""Bachelor's degree"",""judgedDifficulty"":""2"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,71,1470404,0.0-71.0,,,
6362b77fe6a1de4321dc8a47,4654-446632aa-1187-49ad-a974-7503dd55fb41,pilot_10,VLAT_GGR,prolific,survey,109588,,,survey-text,74,2875292,0.0-73.0,2766839.4000000954,2876427.1999998093,"{""TechnicalDifficultiesFreeResp"":"""",""participantAge"":""19433"",""participantYears"":""79"",""participantEd_field"":""English"",""participantComments"":""Wow!  Did I flop here!!  This aging gray matter did not compute most of what i read.  Forgive my inability to form a correct guess please.""}"
6362b782e6a1de4321dc8a4a,6050-bae7945c-908b-4000-9fb0-ea8f8aaa563f,pilot_10,VLAT_GGR,prolific,survey,92887,,,survey-text,73,1586896,0.0-73.0,1496272.9000000954,1589160.2000000477,"{""TechnicalDifficultiesFreeResp"":"""",""participantAge"":""1963"",""participantYears"":""59"",""participantEd_field"":"""",""participantComments"":""Those \""stacked\"" graphs (or whatever they are called) were confusing to me. ""}"
6362b783e6a1de4321dc8a4c,6152-588ad248-90a2-410a-9268-4b8051afc1b8,pilot_10,VLAT_GGR,prolific,survey,7449,"{""participantEd_math"":["" Algebra""]}",[0],survey-multi-select,72,1477858,0.0-72.0,,,
6362b78ce6a1de4321dc8a59,0048-6d5833be-4a8b-4af5-9c74-4184539d4df6,pilot_10,VLAT_GGR,prolific,survey,35093,,,survey-text,83,2142742,0.0-73.0,2109928.7999999523,2145022.0,"{""TechnicalDifficultiesFreeResp"":"""",""participantAge"":""1963"",""participantYears"":""58"",""participantEd_field"":""education"",""participantComments"":""""}"
6362b7a5e6a1de4321dc8a78,2036-e232f3f0-e3a4-43bc-aac3-b58554a7c999,pilot_10,VLAT_GGR,prolific,survey,28194,"{""participantSex"":""Female"",""participantEd"":""Associate degree"",""judgedDifficulty"":""3"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,71,2687315,0.0-71.0,,,
6362b7b6e6a1de4321dc8a8d,6152-588ad248-90a2-410a-9268-4b8051afc1b8,pilot_10,VLAT_GGR,prolific,survey,51575,,,survey-text,73,1529443,0.0-73.0,1480284.0,1531859.0,"{""TechnicalDifficultiesFreeResp"":"""",""participantAge"":""1986"",""participantYears"":""36"",""participantEd_field"":""women studies"",""participantComments"":""I wish cancer would have been given a made up name""}"
6362b7cae6a1de4321dc8aa7,2928-3869dec3-151a-4df5-af26-da8a74ab6862,pilot_10,VLAT_GGR,prolific,survey,109362,,,survey-text,73,2689325,0.0-73.0,2587100.0,2696462.0,"{""TechnicalDifficultiesFreeResp"":""I did not encounter any difficulties. "",""participantAge"":""1969"",""participantYears"":""53"",""participantEd_field"":"""",""participantComments"":""Thank you for the fun opportunity!""}"
6362b7e4e6a1de4321dc8acb,2036-e232f3f0-e3a4-43bc-aac3-b58554a7c999,pilot_10,VLAT_GGR,prolific,survey,63309,"{""participantEd_math"":["" Statistics""]}",[0],survey-multi-select,72,2750634,0.0-72.0,,,
6362b7fee6a1de4321dc8aeb,8858-77ffdcf4-c368-4ead-925d-4ce5e3cd7e2f,pilot_10,VLAT_GGR,prolific,survey,22236,"{""participantSex"":""Male"",""participantEd"":""Associate degree"",""judgedDifficulty"":""5"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,71,1969534,0.0-71.0,,,
6362b806e6a1de4321dc8af4,8858-77ffdcf4-c368-4ead-925d-4ce5e3cd7e2f,pilot_10,VLAT_GGR,prolific,survey,8351,"{""participantEd_math"":["" Algebra""]}",[0],survey-multi-select,72,1977933,0.0-72.0,,,
6362b811e6a1de4321dc8b00,2036-e232f3f0-e3a4-43bc-aac3-b58554a7c999,pilot_10,VLAT_GGR,prolific,survey,44427,,,survey-text,73,2795071,0.0-73.0,2752663.0,2797090.100000024,"{""TechnicalDifficultiesFreeResp"":"""",""participantAge"":""1981"",""participantYears"":""41"",""participantEd_field"":""Fashion Design"",""participantComments"":""I don't have any comments.""}"
6362b81ae6a1de4321dc8b0a,6853-ebd6e219-b46d-4bb5-abeb-d8f1ee62c365,pilot_10,VLAT_GGR,prolific,survey,28198,"{""participantSex"":""Male"",""participantEd"":""Bachelor's degree"",""judgedDifficulty"":""6"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,71,2194189,0.0-71.0,,,
6362b826e6a1de4321dc8b16,5917-e9be0c1a-742e-462e-9e8a-8c70eb6eb1aa,pilot_10,VLAT_GGR,prolific,survey,38447,"{""participantSex"":""Female"",""participantEd"":""Bachelor's degree"",""judgedDifficulty"":""4"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,71,2072624,0.0-71.0,,,
6362b82be6a1de4321dc8b1b,6853-ebd6e219-b46d-4bb5-abeb-d8f1ee62c365,pilot_10,VLAT_GGR,prolific,survey,16274,"{""participantEd_math"":["" Algebra""]}",[0],survey-multi-select,72,2210506,0.0-72.0,,,
6362b82ee6a1de4321dc8b20,5917-e9be0c1a-742e-462e-9e8a-8c70eb6eb1aa,pilot_10,VLAT_GGR,prolific,survey,7856,"{""participantEd_math"":["" Algebra""]}",[0],survey-multi-select,72,2080491,0.0-72.0,,,
6362b840e6a1de4321dc8b3c,8858-77ffdcf4-c368-4ead-925d-4ce5e3cd7e2f,pilot_10,VLAT_GGR,prolific,survey,57705,,,survey-text,73,2035650,0.0-73.0,1983956.7000000002,2041662.0999999996,"{""TechnicalDifficultiesFreeResp"":"""",""participantAge"":""1966"",""participantYears"":""56"",""participantEd_field"":""graphic arts"",""participantComments"":""""}"
6362b843e6a1de4321dc8b3f,6963-981c630b-5511-4501-921e-aa4d0e5f9c76,pilot_10,VLAT_GGR,prolific,survey,8928,"{""participantSex"":""Female"",""participantEd"":""Bachelor's degree"",""judgedDifficulty"":""7"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,71,2239518,0.0-71.0,,,
6362b84de6a1de4321dc8b4a,6963-981c630b-5511-4501-921e-aa4d0e5f9c76,pilot_10,VLAT_GGR,prolific,survey,9424,"{""participantEd_math"":["" Algebra""]}",[0],survey-multi-select,72,2248964,0.0-72.0,,,
6362b860e6a1de4321dc8b6d,5917-e9be0c1a-742e-462e-9e8a-8c70eb6eb1aa,pilot_10,VLAT_GGR,prolific,survey,50140,,,survey-text,73,2130642,0.0-73.0,2082624.0999999996,2132764.1999999993,"{""TechnicalDifficultiesFreeResp"":"""",""participantAge"":""1961"",""participantYears"":""61"",""participantEd_field"":""English Literature"",""participantComments"":""It was interesting and fun to do. ""}"
6362b860e6a1de4321dc8b6e,6963-981c630b-5511-4501-921e-aa4d0e5f9c76,pilot_10,VLAT_GGR,prolific,survey,19661,,,survey-text,73,2268642,0.0-73.0,2251143.299999997,2270803.799999997,"{""TechnicalDifficultiesFreeResp"":"""",""participantAge"":""1982"",""participantYears"":""40"",""participantEd_field"":""journalism "",""participantComments"":""""}"
6362b862e6a1de4321dc8b72,6853-ebd6e219-b46d-4bb5-abeb-d8f1ee62c365,pilot_10,VLAT_GGR,prolific,survey,55435,,,survey-text,73,2265987,0.0-73.0,2218420.0,2273855.0,"{""TechnicalDifficultiesFreeResp"":"""",""participantAge"":""1963"",""participantYears"":""59"",""participantEd_field"":""Technology"",""participantComments"":""""}"
6362b8ebe6a1de4321dc8c0e,3625-4ef401dc-57d1-4d5b-bb62-83d041c364ac,pilot_10,VLAT_GGR,prolific,survey,13606,"{""participantSex"":""Male"",""participantEd"":""Bachelor's degree"",""judgedDifficulty"":""2"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,78,3172374,0.0-71.0,,,
6362b8efe6a1de4321dc8c12,0365-4b0ada07-34bc-406d-b8d2-96b010b7490b,pilot_10,VLAT_GGR,prolific,survey,36576,"{""participantSex"":""Female"",""participantEd"":""High school graduate, diploma or equivalent"",""judgedDifficulty"":""4"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,71,2099825,0.0-71.0,,,
6362b8f0e6a1de4321dc8c13,5475-5ed34e03-d139-4878-9edf-f82e6940202d,pilot_10,VLAT_GGR,prolific,survey,33851,"{""participantSex"":""Male"",""participantEd"":""Professional degree (e.g. M.D., J.D.)"",""judgedDifficulty"":""4"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,71,2743378,0.0-71.0,,,
6362b8f5e6a1de4321dc8c19,3625-4ef401dc-57d1-4d5b-bb62-83d041c364ac,pilot_10,VLAT_GGR,prolific,survey,10172,"{""participantEd_math"":["" Algebra"","" Calculus"","" Statistics""]}",[0],survey-multi-select,79,3182552,0.0-72.0,,,
6362b8fae6a1de4321dc8c1d,0365-4b0ada07-34bc-406d-b8d2-96b010b7490b,pilot_10,VLAT_GGR,prolific,survey,10288,"{""participantEd_math"":["" Algebra""]}",[0],survey-multi-select,72,2110128,0.0-72.0,,,
6362b8fae6a1de4321dc8c21,5475-5ed34e03-d139-4878-9edf-f82e6940202d,pilot_10,VLAT_GGR,prolific,survey,10007,"{""participantEd_math"":["" Algebra"","" Statistics""]}",[0],survey-multi-select,72,2753398,0.0-72.0,,,
6362b8fae6a1de4321dc8c22,5199-d19f2e28-3cbd-4021-8081-e86a16467370,pilot_10,VLAT_GGR,prolific,survey,24108,"{""participantSex"":""Male"",""participantEd"":""Master's degree"",""judgedDifficulty"":""3"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,72,1946266,0.0-71.0,,,
6362b905e6a1de4321dc8c27,5199-d19f2e28-3cbd-4021-8081-e86a16467370,pilot_10,VLAT_GGR,prolific,survey,10216,"{""participantEd_math"":["" Algebra"","" Calculus"","" Statistics""]}",[0],survey-multi-select,73,1956490,0.0-72.0,,,
6362b917e6a1de4321dc8c37,0365-4b0ada07-34bc-406d-b8d2-96b010b7490b,pilot_10,VLAT_GGR,prolific,survey,29643,,,survey-text,73,2139789,0.0-73.0,2111605.8,2141249.0,"{""TechnicalDifficultiesFreeResp"":""N/A"",""participantAge"":""1956"",""participantYears"":""66"",""participantEd_field"":""English"",""participantComments"":""Interesting!""}"
6362b91fe6a1de4321dc8c43,3625-4ef401dc-57d1-4d5b-bb62-83d041c364ac,pilot_10,VLAT_GGR,prolific,survey,41592,,,survey-text,80,3224155,0.0-73.0,3184429.3999999985,3226021.8000000045,"{""TechnicalDifficultiesFreeResp"":""I did not encounter any technical difficulties."",""participantAge"":""1974"",""participantYears"":""48"",""participantEd_field"":""Biology"",""participantComments"":""Thank you!""}"
6362b92ee6a1de4321dc8c57,5199-d19f2e28-3cbd-4021-8081-e86a16467370,pilot_10,VLAT_GGR,prolific,survey,40908,,,survey-text,74,1997407,0.0-73.0,1958583.7000000477,1999491.7999999523,"{""TechnicalDifficultiesFreeResp"":"""",""participantAge"":""1972"",""participantYears"":""50"",""participantEd_field"":""economics"",""participantComments"":""This was a very novel study - good luck with your research!""}"
6362b949e6a1de4321dc8c78,5475-5ed34e03-d139-4878-9edf-f82e6940202d,pilot_10,VLAT_GGR,prolific,survey,79021,,,survey-text,73,2832537,0.0-73.0,2763931.899999857,2842953.2999999523,"{""TechnicalDifficultiesFreeResp"":"""",""participantAge"":""1972"",""participantYears"":""50"",""participantEd_field"":""Law"",""participantComments"":""The study was very fun.  I did find that some questions required assumptions and wasn't clear if \""skip\"" meant \""none of the above\"" or \""I don't know or want to answer\"".""}"
6362b95fe6a1de4321dc8c95,6146-67e3744a-d209-462f-8d9f-ea3d840fcaeb,pilot_10,VLAT_GGR,prolific,survey,22039,"{""participantSex"":""Female"",""participantEd"":""Bachelor's degree"",""judgedDifficulty"":""5"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,71,2767113,0.0-71.0,,,
6362b967e6a1de4321dc8ca1,6146-67e3744a-d209-462f-8d9f-ea3d840fcaeb,pilot_10,VLAT_GGR,prolific,survey,8473,"{""participantEd_math"":["" Algebra""]}",[0],survey-multi-select,72,2775593,0.0-72.0,,,
6362b96ee6a1de4321dc8caa,1656-d2089bd2-2837-4c7b-ae8f-a91a5b865f60,pilot_10,VLAT_GGR,prolific,survey,24541,"{""participantSex"":""Female"",""participantEd"":""Professional degree (e.g. M.D., J.D.)"",""judgedDifficulty"":""2"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,71,4534719,0.0-71.0,,,
6362b97ae6a1de4321dc8cb5,1656-d2089bd2-2837-4c7b-ae8f-a91a5b865f60,pilot_10,VLAT_GGR,prolific,survey,12070,"{""participantEd_math"":["" Algebra"","" Calculus"","" Statistics""]}",[0],survey-multi-select,72,4546796,0.0-72.0,,,
6362b9c5e6a1de4321dc8d05,1656-d2089bd2-2837-4c7b-ae8f-a91a5b865f60,pilot_10,VLAT_GGR,prolific,survey,74484,,,survey-text,73,4621288,0.0-73.0,4554238.5,4628722.200000048,"{""TechnicalDifficultiesFreeResp"":"""",""participantAge"":""1953"",""participantYears"":""69"",""participantEd_field"":""Doctor of Optometry"",""participantComments"":""""}"
6362b9dae6a1de4321dc8d21,6146-67e3744a-d209-462f-8d9f-ea3d840fcaeb,pilot_10,VLAT_GGR,prolific,survey,114402,,,survey-text,73,2890005,0.0-73.0,2777217.6999999993,2891619.9000000004,"{""TechnicalDifficultiesFreeResp"":"""",""participantAge"":""1956"",""participantYears"":""66"",""participantEd_field"":""English Literature and Business"",""participantComments"":""It was interesting! Would have preferred comparisons of kittens and puppies rather than diseases, though.  :)   Thanks for including me. Hope you have an \""off the charts\"" wonderful day!""}"
6362b9e8e6a1de4321dc8d2f,5570-74c76500-1edf-4954-b832-546f8437c0f7,pilot_10,VLAT_GGR,prolific,survey,21761,"{""participantSex"":""Female"",""participantEd"":""Bachelor's degree"",""judgedDifficulty"":""2"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,78,2314232,0.0-71.0,,,
6362b9f3e6a1de4321dc8d3b,5570-74c76500-1edf-4954-b832-546f8437c0f7,pilot_10,VLAT_GGR,prolific,survey,11191,"{""participantEd_math"":["" Algebra"","" Statistics""]}",[0],survey-multi-select,79,2325435,0.0-72.0,,,
6362b9fee6a1de4321dc8d47,2036-403363f2-a36c-40b9-ab07-82ba4c653f09,pilot_10,VLAT_GGR,prolific,survey,14038,"{""participantSex"":""Male"",""participantEd"":""High school graduate, diploma or equivalent"",""judgedDifficulty"":""3"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,71,1089560,0.0-71.0,,,
6362ba05e6a1de4321dc8d4d,2036-403363f2-a36c-40b9-ab07-82ba4c653f09,pilot_10,VLAT_GGR,prolific,survey,7228,"{""participantEd_math"":["" Algebra"","" Calculus"","" Statistics""]}",[0],survey-multi-select,72,1096800,0.0-72.0,,,
6362ba0be6a1de4321dc8d54,8260-00210687-a58b-4f19-b55b-01b4b1c2c913,pilot_10,VLAT_GGR,prolific,survey,31080,"{""participantSex"":""Male"",""participantEd"":""Bachelor's degree"",""judgedDifficulty"":""2"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,71,2357032,0.0-71.0,,,
6362ba11e6a1de4321dc8d5b,2036-403363f2-a36c-40b9-ab07-82ba4c653f09,pilot_10,VLAT_GGR,prolific,survey,12063,,,survey-text,73,1108873,0.0-73.0,1100308.599999994,1112371.899999991,"{""TechnicalDifficultiesFreeResp"":"""",""participantAge"":""1984"",""participantYears"":""30"",""participantEd_field"":""IT"",""participantComments"":""""}"
6362ba14e6a1de4321dc8d60,8260-00210687-a58b-4f19-b55b-01b4b1c2c913,pilot_10,VLAT_GGR,prolific,survey,9164,"{""participantEd_math"":["" Algebra"","" Calculus"","" Statistics""]}",[0],survey-multi-select,72,2366200,0.0-72.0,,,
6362ba31e6a1de4321dc8d7a,5570-74c76500-1edf-4954-b832-546f8437c0f7,pilot_10,VLAT_GGR,prolific,survey,61718,,,survey-text,80,2387165,0.0-73.0,2326522.0,2388240.200000018,"{""TechnicalDifficultiesFreeResp"":""I didn't encounter any technical difficulties during the study. Thank you."",""participantAge"":""1974"",""participantYears"":""48"",""participantEd_field"":""Art, Graphic Designer"",""participantComments"":""No comments. Thanks.""}"
6362ba36e6a1de4321dc8d7f,3255-5768f25b-ca9d-4696-a0e5-5f32baff0ab3,pilot_10,VLAT_GGR,prolific,survey,26114,"{""participantSex"":""Male"",""participantEd"":""High school graduate, diploma or equivalent"",""judgedDifficulty"":""3"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,71,1472298,0.0-71.0,,,
6362ba3de6a1de4321dc8d8b,3255-5768f25b-ca9d-4696-a0e5-5f32baff0ab3,pilot_10,VLAT_GGR,prolific,survey,7166,"{""participantEd_math"":["" Algebra""]}",[0],survey-multi-select,72,1479500,0.0-72.0,,,
6362ba3fe6a1de4321dc8d8c,3339-a9ced6c0-eac1-4fee-8469-b2c559272c54,pilot_10,VLAT_GGR,prolific,survey,29860,"{""participantSex"":""Male"",""participantEd"":""Bachelor's degree"",""judgedDifficulty"":""6"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,71,2843430,0.0-71.0,,,
6362ba4ae6a1de4321dc8d99,3339-a9ced6c0-eac1-4fee-8469-b2c559272c54,pilot_10,VLAT_GGR,prolific,survey,11000,"{""participantEd_math"":["" Algebra"","" Calculus"","" Statistics""]}",[0],survey-multi-select,72,2854440,0.0-72.0,,,
6362ba4de6a1de4321dc8d9a,3255-5768f25b-ca9d-4696-a0e5-5f32baff0ab3,pilot_10,VLAT_GGR,prolific,survey,15882,,,survey-text,73,1495430,0.0-73.0,1488264.8000000007,1504146.700000003,"{""TechnicalDifficultiesFreeResp"":"""",""participantAge"":""1964"",""participantYears"":""58"",""participantEd_field"":"""",""participantComments"":""""}"
6362ba69e6a1de4321dc8dbb,8260-00210687-a58b-4f19-b55b-01b4b1c2c913,pilot_10,VLAT_GGR,prolific,survey,84899,,,survey-text,73,2451105,0.0-73.0,2368089.800000012,2452988.400000006,"{""TechnicalDifficultiesFreeResp"":"""",""participantAge"":""1963"",""participantYears"":""59"",""participantEd_field"":""pharmacology"",""participantComments"":""""}"
6362ba76e6a1de4321dc8dcd,3339-a9ced6c0-eac1-4fee-8469-b2c559272c54,pilot_10,VLAT_GGR,prolific,survey,44278,,,survey-text,73,2898731,0.0-73.0,2856330.6999999285,2900608.899999976,"{""TechnicalDifficultiesFreeResp"":""none"",""participantAge"":""1972"",""participantYears"":""50"",""participantEd_field"":""Chemical Engineering"",""participantComments"":""none""}"
6362ba96e6a1de4321dc8ded,7139-c733fd53-67c9-4011-94f7-819f20cdb6b9,pilot_10,VLAT_GGR,prolific,survey,31241,"{""participantSex"":""Male"",""participantEd"":""Bachelor's degree"",""judgedDifficulty"":""3"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,71,3301347,0.0-71.0,,,
6362baade6a1de4321dc8e06,7249-dc9584ec-fe79-4e35-a2fb-9be8d26ed884,pilot_10,VLAT_GGR,prolific,survey,21990,"{""participantSex"":""Male"",""participantEd"":""High school graduate, diploma or equivalent"",""judgedDifficulty"":""2"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,71,2596077,0.0-71.0,,,
6362bab6e6a1de4321dc8e12,7249-dc9584ec-fe79-4e35-a2fb-9be8d26ed884,pilot_10,VLAT_GGR,prolific,survey,9325,"{""participantEd_math"":["" Algebra"","" Calculus""]}",[0],survey-multi-select,72,2605417,0.0-72.0,,,
6362babee6a1de4321dc8e1c,4638-e8913ea0-b487-4ada-8c2a-f2a837ef49c2,pilot_10,VLAT_GGR,prolific,survey,21856,"{""participantSex"":""Male"",""participantEd"":""Bachelor's degree"",""judgedDifficulty"":""2"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,71,1775523,0.0-71.0,,,
6362bac9e6a1de4321dc8e23,2641-3ba85f0d-7651-471a-b398-2c2a66892d12,pilot_10,VLAT_GGR,prolific,survey,32033,"{""participantSex"":""Male"",""participantEd"":""Master's degree"",""judgedDifficulty"":""3"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,71,2406495,0.0-71.0,,,
6362bacae6a1de4321dc8e25,4638-e8913ea0-b487-4ada-8c2a-f2a837ef49c2,pilot_10,VLAT_GGR,prolific,survey,11070,"{""participantEd_math"":["" Algebra"","" Calculus"","" Statistics""]}",[0],survey-multi-select,72,1786602,0.0-72.0,,,
6362bacae6a1de4321dc8e26,7139-c733fd53-67c9-4011-94f7-819f20cdb6b9,pilot_10,VLAT_GGR,prolific,survey,51387,"{""participantEd_math"":["" Algebra"","" Calculus""]}",[0],survey-multi-select,72,3352736,0.0-72.0,,,
6362bad3e6a1de4321dc8e2c,2641-3ba85f0d-7651-471a-b398-2c2a66892d12,pilot_10,VLAT_GGR,prolific,survey,10059,"{""participantEd_math"":["" Algebra""]}",[0],survey-multi-select,72,2416560,0.0-72.0,,,
6362bae5e6a1de4321dc8e39,0144-093c2398-3edb-436d-abca-2a9c2b2e1ddf,pilot_10,VLAT_GGR,prolific,survey,24391,"{""participantSex"":""Female"",""participantEd"":""Associate degree"",""judgedDifficulty"":""5"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""Yes""}","[0,1,2,3,4]",survey-multi-choice,71,1901135,0.0-71.0,,,
6362baebe6a1de4321dc8e3f,0144-093c2398-3edb-436d-abca-2a9c2b2e1ddf,pilot_10,VLAT_GGR,prolific,survey,6339,"{""participantEd_math"":["" Algebra""]}",[0],survey-multi-select,72,1907491,0.0-72.0,,,
6362baf7e6a1de4321dc8e4b,7249-dc9584ec-fe79-4e35-a2fb-9be8d26ed884,pilot_10,VLAT_GGR,prolific,survey,65040,,,survey-text,73,2670476,0.0-73.0,2608402.1999999997,2673441.8,"{""TechnicalDifficultiesFreeResp"":"""",""participantAge"":""1964"",""participantYears"":""58"",""participantEd_field"":"""",""participantComments"":""Thank you for the study, I really enjoyed it!""}"
6362bb00e6a1de4321dc8e57,2641-3ba85f0d-7651-471a-b398-2c2a66892d12,pilot_10,VLAT_GGR,prolific,survey,44590,,,survey-text,73,2461157,0.0-73.0,2419057.5,2463647.300000012,"{""TechnicalDifficultiesFreeResp"":"""",""participantAge"":""1950"",""participantYears"":""72"",""participantEd_field"":""enlish lit"",""participantComments"":""""}"
6362bb04e6a1de4321dc8e5d,4638-e8913ea0-b487-4ada-8c2a-f2a837ef49c2,pilot_10,VLAT_GGR,prolific,survey,58762,,,survey-text,73,1845384,0.0-73.0,1788302.800000012,1847064.4000000358,"{""TechnicalDifficultiesFreeResp"":""none"",""participantAge"":""1969"",""participantYears"":""53"",""participantEd_field"":""Economics"",""participantComments"":""I once had a job where I had to create graphs/charts.""}"
6362bb2ee6a1de4321dc8e82,5735-313a0998-d40c-4e61-84bf-44d668c8cf4d,pilot_10,VLAT_GGR,prolific,survey,52654,"{""participantSex"":""Male"",""participantEd"":""Associate degree"",""judgedDifficulty"":""2"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,71,2251021,0.0-71.0,,,
6362bb37e6a1de4321dc8e8a,7139-c733fd53-67c9-4011-94f7-819f20cdb6b9,pilot_10,VLAT_GGR,prolific,survey,109304,,,survey-text,73,3462042,0.0-73.0,3354196.835,3463500.565000001,"{""TechnicalDifficultiesFreeResp"":""none"",""participantAge"":""1953"",""participantYears"":""69"",""participantEd_field"":""slavic languages and literature"",""participantComments"":""I had fun""}"
6362bb39e6a1de4321dc8e8e,5735-313a0998-d40c-4e61-84bf-44d668c8cf4d,pilot_10,VLAT_GGR,prolific,survey,10659,"{""participantEd_math"":["" Algebra""]}",[0],survey-multi-select,72,2261684,0.0-72.0,,,
6362bb3de6a1de4321dc8e91,0144-093c2398-3edb-436d-abca-2a9c2b2e1ddf,pilot_10,VLAT_GGR,prolific,survey,82066,,,survey-text,73,1989570,0.0-73.0,1908850.8999999762,1990916.800000012,"{""TechnicalDifficultiesFreeResp"":""I think on the unemployment map, Alaska and New Mexico looked to be the same color. I used Chrome as my browser"",""participantAge"":""1958"",""participantYears"":""63"",""participantEd_field"":"""",""participantComments"":""This was a more interesting study than most!""}"
6362bb55e6a1de4321dc8ea8,2746-b8c895e2-5e54-4cd1-bff9-0831debb6c22,pilot_10,VLAT_GGR,prolific,survey,22970,"{""participantSex"":""Female"",""participantEd"":""High school graduate, diploma or equivalent"",""judgedDifficulty"":""4"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,71,2098897,0.0-71.0,,,
6362bb60e6a1de4321dc8eb3,2746-b8c895e2-5e54-4cd1-bff9-0831debb6c22,pilot_10,VLAT_GGR,prolific,survey,10480,"{""participantEd_math"":["" Algebra""]}",[0],survey-multi-select,72,2109385,0.0-72.0,,,
6362bb6fe6a1de4321dc8ec0,2059-db92f4ee-7496-42bf-9454-5cb8cb8553b9,pilot_10,VLAT_GGR,prolific,survey,36029,"{""participantSex"":""Female"",""participantEd"":""Master's degree"",""judgedDifficulty"":""3"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,71,1836884,0.0-71.0,,,
6362bb70e6a1de4321dc8ec1,2746-b8c895e2-5e54-4cd1-bff9-0831debb6c22,pilot_10,VLAT_GGR,prolific,survey,15711,,,survey-text,73,2125105,0.0-73.0,2111467.6999999993,2127178.5,"{""TechnicalDifficultiesFreeResp"":"""",""participantAge"":""1954"",""participantYears"":""68"",""participantEd_field"":"""",""participantComments"":""""}"
6362bb79e6a1de4321dc8ec7,2059-db92f4ee-7496-42bf-9454-5cb8cb8553b9,pilot_10,VLAT_GGR,prolific,survey,10122,"{""participantEd_math"":["" Algebra"","" Statistics""]}",[0],survey-multi-select,72,1847023,0.0-72.0,,,
6362bb7de6a1de4321dc8ecd,5735-313a0998-d40c-4e61-84bf-44d668c8cf4d,pilot_10,VLAT_GGR,prolific,survey,67890,,,survey-text,73,2329580,0.0-73.0,2264577.7999999523,2332467.5,"{""TechnicalDifficultiesFreeResp"":""none"",""participantAge"":""1957"",""participantYears"":""65"",""participantEd_field"":""nursing"",""participantComments"":""I would like to know how I did.""}"
